Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309),C5H5(550),C5H7(535),C5H7(806),C5H8(470),C7H9(588),C5H9(108)
1.2948710393578995e-15,0.11224537200002947,0.0,0.0,0.0,0.0,0.99999999999947542,5.2110400752569008e-13,1.6784015773670418e-15,7.3846274365657448e-23,1.6784015782368879e-15,5.3375777262362545e-23,1.6017716991495828e-23,3.0714696701305734e-44,1.1765569708062638e-39,7.3458290306243386e-47,9.0297693419255465e-68,1.4198897796516387e-70,6.1224301575133766e-76,5.8371400836832769e-78,1.3156874070545262e-78,1.2330384275184519e-51,5.1212173431508059e-53,1.2156450649843852e-74,4.1182832059498715e-69,6.5524782686097058e-66,3.6073909388365457e-76,7.6015421992397647e-89,8.6168674001232229e-145,2.9909732767633838e-121,1.0734556263890363e-126,1.9050100204070617e-109,6.8260090103091446e-176,1.1357519657851129e-98
2.590304332749389e-15,0.11224537200005891,0.0,0.0,0.0,0.0,0.99999999999895084,1.0424342867258018e-12,3.3575320169623357e-15,2.9548128665738641e-22,3.3575320204428586e-15,2.1357263819959933e-22,6.4091733231532091e-23,4.9172070223639454e-43,9.4160664799900109e-39,1.1758152592983829e-45,5.7827235149822472e-66,9.0952758895002741e-69,7.8352812763297197e-74,7.4781536731964775e-76,1.6855707353801511e-76,3.9480922177942314e-50,1.6397732768675229e-51,1.557021447637691e-72,2.6373571769289642e-67,4.1961450734360471e-64,4.6203194902647352e-74,1.9472446288913763e-86,7.0684160859586e-141,6.1325977875625463e-118,4.4019206312557184e-123,1.9404660933926439e-106,4.4837650856889617e-171,5.8214723706365694e-96
5.181170919532368e-15,0.11224537200011776,0.0,0.0,0.0,0.0,0.99999999999790168,2.0850948446812916e-12,6.7157931152203766e-15,1.1821175522323777e-21,6.7157931291447798e-15,8.5442965479884461e-22,2.5640867674190114e-22,7.8698103020749221e-42,7.5343396910562347e-38,1.8817007327859377e-44,3.7021323596601203e-64,5.8235232008219157e-67,1.0012222218362029e-71,9.5762578872832843e-74,2.1584819443135201e-74,1.2637677689839006e-48,5.2488435956243245e-50,1.9936345287603583e-70,1.6884832696839627e-65,2.6863502423317938e-62,5.9158721809938509e-72,4.9865711149797582e-84,5.7935937425755622e-137,1.2566719182584102e-114,1.8040217940017193e-119,1.9630660329902269e-103,2.9417537552962618e-166,2.9822332748980703e-93
1.0362904093098326e-14,0.11224537200023557,0.0,0.0,0.0,0.0,0.99999999999580291,4.1704159588133352e-12,1.343231618800615e-14,4.728855046003544e-21,1.3432316243708652e-14,3.4179970341376168e-21,1.0257182592656625e-21,1.2593500442513195e-40,6.0281334823349137e-37,3.011070684013924e-43,2.3697634030810314e-62,3.7278592534118012e-65,1.2764085218936447e-69,1.2260277289085114e-71,2.7634579459866135e-72,4.0446560775166422e-47,1.6798775920498761e-48,2.5522908231168185e-68,1.0808702984887894e-63,1.7195234958716815e-60,7.5735929058832455e-70,1.276782752175966e-81,4.7461919359651373e-133,2.5743561329110769e-111,7.3909913798315484e-116,1.9612273288097025e-100,1.9288535112574695e-161,1.5273174846108747e-90
2.072637044023024e-14,0.11224537200047116,0.0,0.0,0.0,0.0,0.99999999999160516,8.3410581799616763e-12,2.6865365838655505e-14,1.8916189873271032e-20,2.6865366061477427e-14,1.3672546515305475e-20,4.1030406173800878e-21,2.0150981296331326e-39,4.8228787946738887e-36,4.8180964598601005e-42,1.5167992638880583e-60,2.3860745390279962e-63,1.6202325877770449e-67,1.5694778290159784e-69,3.5375917517904449e-70,1.2943819210552583e-45,5.3759824101828524e-47,3.2672755100577868e-66,6.9190717884727471e-62,1.1005751242169061e-58,9.6952305606900076e-68,3.2689102925135857e-79,3.8861333840881521e-129,5.2728210408838266e-108,3.0274394135915961e-112,1.914287901027263e-97,1.2642363733317821e-156,7.8208693439985042e-88
4.145330313449408e-14,0.11224537200094231,0.0,0.0,0.0,0.0,0.9999999999832101,1.6682342593795389e-11,5.3731479160258021e-14,7.5666298800630049e-20,5.3731480051586581e-14,5.4691315071030293e-20,1.641250139431673e-20,3.2242473959080657e-38,3.8586235291595941e-35,7.7095930048098068e-41,9.7082930779656044e-59,1.5271517956352701e-61,2.0396826120216681e-65,2.0090169635811531e-67,4.5283089758299684e-68,4.1421443120209078e-44,1.7203600593039883e-45,4.1824923665620023e-64,4.4296217192812264e-60,7.0438998401859544e-57,1.2411104764745839e-65,8.3691821103169087e-77,3.1794871895011212e-125,1.0798597798595723e-104,1.2398424514250649e-108,1.7921149083140786e-94,8.2835852970918176e-152,4.0044902248100411e-85
8.290716852302175e-14,0.11224537200188459,0.0,0.0,0.0,0.0,0.99999999996642019,3.3364911307610911e-11,1.0746376188461813e-13,3.0266827305803162e-19,1.0746376545015046e-13,2.1876761618336731e-19,6.5650713498569757e-20,5.1588039452922433e-37,3.0873017204697205e-34,1.2336922048774521e-39,6.2139347766757862e-57,9.7738484511933999e-60,2.5272084654396694e-63,2.5715628220431295e-65,5.7962809488719388e-66,1.3254897245286445e-42,5.5051345867353794e-44,5.3542428789677501e-62,2.8366079192896393e-58,4.5081183220130805e-55,1.5888394628545744e-63,2.1427774838036567e-74,2.5977089587085135e-121,2.2112551473991301e-101,5.0762316027481473e-105,1.5663493544781693e-91,5.4253267588434708e-147,2.050309529840725e-82
1.658148993000771e-13,0.1122453720037692,0.0,0.0,0.0,0.0,0.99999999993284006,6.6730048279834336e-11,2.1492855165747784e-13,1.2106792416746682e-18,2.1492856592113427e-13,8.7507595942877005e-19,2.626045103694173e-19,8.2538873720386708e-36,2.47044205213962e-33,1.9743733227211627e-38,3.9776031368698755e-55,6.2552451308321281e-58,3.0400773070418866e-61,3.2915917115432059e-63,7.4192145788401796e-64,4.2414703822700273e-41,1.7615822031624737e-42,6.8548971105598363e-60,1.8174890868358887e-56,2.8851418854328165e-53,2.0342140657788348e-61,5.4867124073678262e-72,2.1166497445669185e-117,4.527186826907385e-98,2.0773418410109699e-101,1.2405938275492849e-88,3.5507476521494193e-142,1.0497384402149819e-79
3.3163036085418773e-13,0.11224537200753841,0.0,0.0,0.0,0.0,0.99999999986568,1.334603204026502e-10,4.2985902849590911e-13,4.8427292152440878e-18,4.2985908556231712e-13,3.5003210901164349e-18,1.0504232784540068e-18,1.3205403279479007e-34,1.9772971324577579e-32,3.160457736176208e-37,2.5465047169655379e-53,5.2904162193162102e-56,4.5818792513261402e-59,5.557191374146411e-61,1.2525834893887797e-61,1.3571895046992142e-39,5.6365941786233844e-41,8.7778901914876008e-58,1.1658129147735951e-54,1.8463954769993348e-51,2.6050351725389413e-59,1.4051926877518769e-69,9.0669289958518592e-113,1.4718912132673433e-94,1.3490883739243738e-97,1.3795180620636965e-85,6.7079192383873561e-136,7.0854719909369154e-77
6.632612839624091e-13,0.11224537201507685,0.0,0.0,0.0,0.0,0.99999999973135956,2.6692085736175448e-10,8.5972357131284923e-13,1.9370940955158267e-17,8.5972379967186836e-13,1.4001368968814934e-17,4.201718981654138e-18,2.1125889112953899e-33,1.5833402340249248e-31,5.0613815583986904e-36,1.6308240248238362e-51,3.3999568554525764e-54,4.8546358122656113e-57,7.1560748462966678e-59,1.6129649604392227e-59,4.3424574579083599e-38,1.8033974370203288e-39,1.1244884123087232e-55,7.4946761094018285e-53,1.1815626617674996e-49,3.3375976310544512e-57,3.6003081925027339e-67,7.2772950346596839e-109,3.0109166430179312e-91,5.5071033490802576e-94,8.7080427007283401e-83,4.4067673648784675e-131,3.6510169929103823e-74
1e-12,0.11224537203015365,0.0,0.0,0.0,0.0,0.99999999959497043,4.0243694413598467e-10,1.2962161939986901e-12,4.887490324605193e-17,1.2962167705504376e-12,3.5327186311759206e-17,1.0601458814966005e-17,1.8196507746253713e-32,7.2225750899666951e-31,4.3681842672334082e-35,5.3861689076114285e-50,1.1228280311182109e-52,2.3562894127191429e-55,4.6915040614743041e-57,1.057449495137543e-57,7.2669151740891996e-37,3.0176326510925096e-38,7.3748290928403191e-54,2.4938649773865868e-51,3.8965427696715184e-48,2.1894808363607809e-55,4.7049113196549099e-65,2.9093490159668322e-105,3.1237763109597907e-88,1.1371559535784279e-90,2.5689383715833696e-80,1.4526397508804928e-126,9.519057715268215e-72
1.3265231301788519e-12,0.11224537203015365,0.0,0.0,0.0,0.0,0.99999999946271911,5.3384190213382714e-10,1.7194670132608953e-12,7.7483808785538439e-17,1.7194679274423073e-12,5.600604591377764e-17,1.6807050815231629e-17,3.3792491435404277e-32,1.2690733424700361e-30,8.1130681340386868e-35,1.0450803514195231e-49,2.1786248873866733e-52,4.5940228536520743e-55,9.1712929297144936e-57,2.0671789953154068e-57,1.3892303056890902e-36,5.7688510798268347e-38,1.441689173383869e-53,4.8394008777973778e-51,7.5603049960595316e-48,4.2801763052010319e-55,9.2321796719118367e-65,5.729731946711479e-105,6.1498675693689552e-88,2.2392801943511753e-90,5.0514994227456071e-80,2.861168282682373e-126,1.871393480748942e-71
2.653046822611737e-12,0.11224537206030732,0.0,0.0,0.0,0.0,0.99999999892543767,1.0676838750932112e-09,3.4390113204446108e-12,3.0993529928417797e-16,3.4390149831291509e-12,2.2402853020394991e-16,6.7229538291975261e-17,5.4039337730209162e-31,1.0190991528057924e-29,1.3028435072053755e-33,6.7057880442517646e-48,1.3985204482589858e-50,3.8710329103034583e-53,1.1774483958716097e-54,2.6538985707533436e-55,4.4432520636114737e-35,1.8447369572055407e-36,1.85134958730788e-51,3.1519522361596805e-49,4.8364173611395826e-46,5.4992069187141365e-53,2.3713021594629901e-62,4.3584003886964588e-101,1.2528776286787686e-84,9.0403527072415876e-87,2.7778510546065342e-77,1.8419369440411272e-121,9.607205007601692e-69
3.9795705150446225e-12,0.11224537209046102,0.0,0.0,0.0,0.0,0.9999999983881559,1.6015257313958329e-09,5.158613048715986e-12,6.5861252294369709e-16,5.1586208406705354e-12,4.7606695043563573e-16,1.428647116893781e-16,2.0597448151033575e-30,2.9213192254020089e-29,4.8049690426258857e-33,3.7453932168014498e-47,6.9453586734670671e-50,2.0369690673343179e-52,6.9793727955365041e-54,1.5731030179855989e-54,2.0849541975882821e-34,8.6556123392603273e-36,1.2117021914476838e-50,1.7825072592634369e-48,2.7176655620320444e-45,3.6206169543534495e-52,1.7832536572258161e-61,2.4934443354290484e-100,9.9348249339137956e-84,8.054376004149293e-86,1.7873067996164373e-76,1.1789198033785899e-120,7.5988509687656851e-68
5.306094207477508e-12,0.11224537212061468,0.0,0.0,0.0,0.0,0.99999999785087379,2.1353674710413943e-09,6.8782721961061426e-12,1.1235154581029071e-15,6.8782855020058706e-12,8.1212411206519714e-16,2.4371343315033061e-16,5.5407581052180409e-30,6.1789889074448435e-29,1.221244257339523e-32,1.4088460807059916e-46,2.9438881758603763e-49,8.7585355115389159e-52,3.1571655859867791e-53,7.1160209811730145e-54,6.498294766844389e-34,2.6975702876125362e-35,5.0655230731669881e-50,6.4152982352374776e-48,9.6808794570764325e-45,1.4585900777446836e-51,8.2441121312597453e-61,4.2750560250061106e-99,8.3135523026493655e-83,6.7880117940756324e-85,1.3603633500619357e-75,3.8126609921765406e-119,4.3712674974693176e-67
7.959141592343278e-12,0.1122453721809221,0.0,0.0,0.0,0.0,0.99999999677630946,3.2030506763570479e-09,1.0317725243332125e-11,2.3260958931684579e-15,1.0317752838989888e-11,1.6814339796121534e-15,5.0458820414773875e-16,2.2403331213425852e-29,1.6980794774923299e-28,4.2907389576430179e-32,1.015645636588116e-45,2.6692914226079752e-48,8.263550446646581e-51,3.288553517336798e-52,7.4121317090573026e-53,3.2008855998628119e-33,1.3286117797784342e-34,4.2042604608546861e-49,3.9500809352505516e-47,5.7390883001326505e-44,1.0369717177785082e-50,7.8598794225246848e-60,4.6556779615723386e-97,3.3238011560752428e-81,2.8860216395861859e-83,3.6813895224171468e-74,1.8489854614450835e-116,9.5489743204583054e-66
1e-11,0.11224537224122956,0.0,0.0,0.0,0.0,0.99999999594969946,4.0243663769525705e-09,1.2963670389037445e-11,3.5420289583481776e-15,1.2963712464248904e-11,2.5604185399488859e-15,7.6836645504605779e-16,4.9938272108322148e-29,3.0696279537260961e-28,8.9691701090951491e-32,2.9450086308465489e-45,8.2530787202198622e-48,2.6273377931037683e-50,1.1364914532445584e-51,2.5615506804754255e-52,8.0821934798386521e-33,3.3544900962197687e-34,1.3631438916693901e-48,1.1301011128995346e-46,1.6146558657050774e-43,3.2256257678157914e-50,2.7965479860778409e-59,2.9451260969228603e-96,1.6824785492953254e-80,1.6147186058404689e-82,1.4929936692565955e-73,1.719693144350605e-115,4.1217853431228295e-65
1.061218897720905e-11,0.11224537224122956,0.0,0.0,0.0,0.0,0.9999999957017438,4.2707334525875592e-09,1.3757389424484307e-11,3.9560795480395034e-15,1.3757436434301751e-11,2.8597340289133422e-15,8.5818934617275826e-16,6.0666970727200728e-29,3.5727052939563141e-28,1.0765413897234292e-31,3.736777126626228e-45,1.0564987093662381e-47,3.3765666581881349e-50,1.4769129198505442e-51,3.328828992777629e-52,1.0041305911220587e-32,4.1675636856175574e-34,1.7575337670546202e-48,1.4320843691832232e-46,2.0410733983600409e-43,4.137001579380885e-50,3.6487694827007629e-59,4.0491425955981837e-96,2.2740988309582343e-80,2.2005897322438338e-82,1.9748858076363612e-73,2.4162305677568394e-115,5.4898346230723179e-65
1.326523636207482e-11,0.11224537230153704,0.0,0.0,0.0,0.0,0.99999999462717781,5.3384157691639076e-09,1.7197279807663841e-11,6.0439950800126428e-15,1.7197351748188734e-11,4.3691137372269463e-15,1.3111459347775317e-15,1.3624498432840449e-28,6.5409574914405969e-28,2.2937099779695893e-31,1.1135240774455261e-44,3.3449205803667458e-47,1.0897389920200867e-49,5.1709122135289868e-51,1.1654727348321217e-51,2.5807306795815728e-32,1.0710177669067346e-33,5.8149014849262921e-48,4.2352536950401535e-46,5.9017842740541672e-43,1.3337748552963357e-49,1.3323610506849242e-58,3.3725524811331976e-95,1.3574249746292792e-79,1.3571809919593036e-81,1.0259818528998329e-72,3.3266887763248234e-114,2.5499264981070911e-64
1.857133113180636e-11,0.11224537242215213,0.0,0.0,0.0,0.0,0.99999999247804294,7.4737789945399134e-09,2.4077753299884109e-11,1.1622385415089992e-14,2.4077892174950135e-11,8.4020356867570799e-15,2.5214054461994753e-15,5.277579613194548e-28,1.7511220435528615e-27,8.5133190979564487e-31,9.3361588065913491e-44,2.8001772997188839e-46,9.8193343052194966e-49,6.9163412568216691e-50,1.558835447379145e-50,1.4544505894170641e-31,6.0337643682783899e-33,7.5430798715411847e-47,3.8468738741106244e-45,4.9265185869055892e-42,1.7258877780955583e-48,2.7363131174069929e-57,6.9862141984470535e-93,1.4228922455196502e-77,2.6732937367201192e-79,3.4227684363175868e-71,4.0544467991230452e-111,1.0838736003136038e-62
2.918352067126944e-11,0.11224537266338272,0.0,0.0,0.0,0.0,0.99999998817976221,1.1744499848464851e-08,3.7841453732032909e-11,2.8355084683434827e-14,3.7841795359952507e-11,2.0500443281660129e-14,6.1520869801524457e-15,3.385482863151896e-27,6.9649248058208589e-27,5.5508936394921631e-30,1.736051747103223e-42,4.9384981386693238e-45,1.8389160210749964e-47,2.2869516378137392e-48,5.1541198555387261e-49,1.6243357129268265e-30,6.7322310884814043e-32,2.6386741790288824e-45,8.7163441718920282e-44,9.9168132510605879e-41,6.6744674174098078e-47,1.8290009515574402e-55,4.5637694640938285e-90,4.4143771938622994e-75,1.5764828804812464e-76,3.2717246903197494e-69,1.6045009827402277e-107,1.1029157398811906e-60
3.9795710210732526e-11,0.11224537290461396,0.0,0.0,0.0,0.0,0.9999999838814666,1.6015213233449404e-08,5.160882789403601e-11,5.2528726599541205e-14,5.1609465569068122e-11,3.7981209455586544e-14,1.1398008639794638e-14,1.1153280218026658e-26,1.7682545232019483e-26,1.8423081475997827e-29,9.2107490668036229e-42,2.721378352129655e-44,1.027072808286887e-46,1.5151020280713715e-47,3.4145183733195927e-48,6.8557817591046706e-30,2.8399643151872897e-31,1.7027097707707175e-44,4.8781040785809951e-43,5.2296013838366759e-40,4.3513400266661597e-46,1.4017481332685075e-54,5.6193455426212521e-89,5.1366555298150392e-74,2.0220535897288066e-75,3.0348316273110137e-68,2.020291420354165e-106,9.9437135616623831e-60
6.102008928965869e-11,0.11224537338707818,0.0,0.0,0.0,0.0,0.99999997528483275,2.4556617602553652e-08,7.9154588913669666e-11,1.2319205410971682e-13,7.9156108748803831e-11,8.9092327920928836e-14,2.6736383299142012e-14,6.3457044709434282e-26,6.7560782007589734e-26,1.1067284022767524e-28,1.4569155781480357e-40,4.2211110879563126e-43,1.6334475722197177e-45,3.9631941633582825e-46,8.930724175489164e-47,6.3015873522599115e-29,2.6059819832968938e-30,4.5461353750401095e-43,9.05879203494569e-42,7.9168518160684228e-39,1.1807190353814438e-44,6.385784361996479e-53,4.2455141308172698e-86,1.2445144750665294e-71,8.1582955770430186e-73,2.5327435344337455e-66,1.6058997143246451e-102,8.0012665170210323e-58
9.999999999999999e-11,0.11224537435201391,0.0,0.0,0.0,0.0,0.99999995949642206,4.0243367595019251e-08,1.297823339594245e-10,3.3047211551359079e-13,1.2978653871195399e-10,2.3908924329378607e-13,7.1750809273231639e-14,4.9249739611832348e-25,3.3708006174905666e-25,9.7418358127759994e-28,4.0120441733777729e-39,1.1139652254561308e-41,4.3893821279980917e-44,2.0202233840833852e-44,4.5512871798228177e-45,8.9754219170654744e-28,3.6975816785103639e-29,2.4602622007745872e-41,3.2292990315500557e-40,2.1331502896979393e-37,6.8416579540468205e-43,6.78728454183986e-51,5.3539131727085319e-83,6.6742142274082875e-69,7.4889169525700992e-70,4.2200034230154774e-64,1.4797633576990356e-98,1.3555558279071972e-55
1.0346884744751101e-10,0.11224537435201391,0.0,0.0,0.0,0.0,0.99999995809139208,4.1639336733772275e-08,1.3429012770001231e-10,3.5378102165432051e-13,1.3429463819479502e-10,2.5595934738587503e-13,7.6813589168462995e-14,5.5157101292653987e-25,3.7222808933273749e-25,1.0945788060669056e-27,4.5829817541045517e-39,1.2720383253497437e-41,5.0129847176923802e-44,2.3163580753607709e-44,5.2184324597851806e-45,1.0176982595316801e-27,4.1923383637685995e-29,2.8216319729798461e-41,3.6956778061015026e-40,2.4362929506292189e-37,7.8487636428707068e-43,7.800273557681569e-51,6.1651620158960314e-83,7.6836165359024313e-69,8.6230799125583454e-70,4.8536033247108841e-64,1.7042539316038836e-98,1.5591178578456168e-55
1.4591760560536335e-10,0.1122453753169593,0.0,0.0,0.0,0.0,0.99999994089772049,5.8721936383855612e-08,1.894843107905265e-10,7.0338442482961746e-13,1.8949353429129266e-10,5.090810945491199e-13,1.5277713175490737e-13,2.0206039657883152e-24,1.0943806643880341e-24,4.2213987773801091e-27,2.7990593700950793e-38,8.3367254564019179e-41,3.296551086948206e-43,1.7933780533391232e-43,4.0399043092722632e-44,4.7708391385139119e-27,1.9614461199864966e-28,2.0734164871477916e-40,2.4324640677397449e-39,1.4190883177262198e-36,5.7729427572115745e-42,6.7184580820542862e-50,7.7120300665772434e-82,9.8984963400121466e-68,1.1921769138077392e-68,5.1359030450053244e-63,2.0772460097918683e-97,1.6109891032936742e-54
1.8836636376321568e-10,0.11224537628191436,0.0,0.0,0.0,0.0,0.99999992370381841,7.5804416544223018e-08,2.4473707678468573e-10,1.1720009234628851e-12,2.4475285685389746e-10,8.4854435342132718e-13,2.5465385709302653e-13,5.2994667083572824e-24,2.4621344708508717e-24,1.1560519753754798e-26,1.1203107341282903e-37,3.5650698745476203e-40,1.412650211583436e-42,8.6680566984435197e-43,1.952497650530086e-43,1.5031454760163756e-26,6.1688068960776316e-28,9.5035162666149023e-40,1.0338600075290976e-38,5.2725607814777873e-36,2.6145730779917142e-41,3.4777374752765511e-49,1.3109293689775262e-80,8.483018340474898e-67,1.0628773077187494e-67,3.7627284021591472e-62,8.0717648630734538e-96,1.0439656546390276e-53
